UID,ANSWER,ANNOTATOR
ATTENTION-CHECK-3W31J70BBXHC0ZH2RXRD2Z4N6GICKH-1,2,A2QSQ6IAQCF3GW
MPATHY-000104-0004,4,A2QSQ6IAQCF3GW
TPCCHT-000005-8,4,A2QSQ6IAQCF3GW
MPATHY-000071-0004,3,A2QSQ6IAQCF3GW
TPCCHT-000016-11,4,A2QSQ6IAQCF3GW
ATTENTION-CHECK-3W31J70BBXHC0ZH2RXRD2Z4N6GICKH-1,1,AU26PZZBE7NKF
MPATHY-000104-0004,4,AU26PZZBE7NKF
TPCCHT-000005-8,4,AU26PZZBE7NKF
MPATHY-000071-0004,4,AU26PZZBE7NKF
TPCCHT-000016-11,4,AU26PZZBE7NKF
ATTENTION-CHECK-3W31J70BBXHC0ZH2RXRD2Z4N6GICKH-1,1,A1WVLHV6KWWJDA
MPATHY-000104-0004,4,A1WVLHV6KWWJDA
TPCCHT-000005-8,3,A1WVLHV6KWWJDA
MPATHY-000071-0004,4,A1WVLHV6KWWJDA
TPCCHT-000016-11,3,A1WVLHV6KWWJDA
ATTENTION-CHECK-3W31J70BBXHC0ZH2RXRD2Z4N6GICKH-1,3,A1NUW3AISE7RZC
MPATHY-000104-0004,3,A1NUW3AISE7RZC
TPCCHT-000005-8,3,A1NUW3AISE7RZC
MPATHY-000071-0004,2,A1NUW3AISE7RZC
TPCCHT-000016-11,4,A1NUW3AISE7RZC
ATTENTION-CHECK-3W31J70BBXHC0ZH2RXRD2Z4N6GICKH-1,1,A33B85TN97HQ33
MPATHY-000104-0004,4,A33B85TN97HQ33
TPCCHT-000005-8,4,A33B85TN97HQ33
MPATHY-000071-0004,4,A33B85TN97HQ33
TPCCHT-000016-11,4,A33B85TN97HQ33
TPCCHT-000022-20,2,A2IRLQ2N7302LA
MPATHY-000090-0004,2,A2IRLQ2N7302LA
ATTENTION-CHECK-3SX4X51T95U7XB5J5BNF3LV8QI7AOX-3,3,A2IRLQ2N7302LA
TPCCHT-000012-15,2,A2IRLQ2N7302LA
TPCCHT-000017-5,2,A2IRLQ2N7302LA
TPCCHT-000022-20,4,A12ATVBE1I4567
MPATHY-000090-0004,4,A12ATVBE1I4567
ATTENTION-CHECK-3SX4X51T95U7XB5J5BNF3LV8QI7AOX-3,1,A12ATVBE1I4567
TPCCHT-000012-15,3,A12ATVBE1I4567
TPCCHT-000017-5,4,A12ATVBE1I4567
TPCCHT-000022-20,3,A11YEGD0RQ9AF9
MPATHY-000090-0004,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3SX4X51T95U7XB5J5BNF3LV8QI7AOX-3,4,A11YEGD0RQ9AF9
TPCCHT-000012-15,3,A11YEGD0RQ9AF9
TPCCHT-000017-5,4,A11YEGD0RQ9AF9
TPCCHT-000022-20,4,A33B85TN97HQ33
MPATHY-000090-0004,3,A33B85TN97HQ33
ATTENTION-CHECK-3SX4X51T95U7XB5J5BNF3LV8QI7AOX-3,1,A33B85TN97HQ33
TPCCHT-000012-15,4,A33B85TN97HQ33
TPCCHT-000017-5,3,A33B85TN97HQ33
TPCCHT-000022-20,4,A3PRQ2GSU42718
MPATHY-000090-0004,4,A3PRQ2GSU42718
ATTENTION-CHECK-3SX4X51T95U7XB5J5BNF3LV8QI7AOX-3,1,A3PRQ2GSU42718
TPCCHT-000012-15,4,A3PRQ2GSU42718
TPCCHT-000017-5,4,A3PRQ2GSU42718
ATTENTION-CHECK-3G57RS03IMQWKY4XNHY1OXCJXZA52G-1,1,APKTDTD9LK539
MPATHY-000005-0002,3,APKTDTD9LK539
TPCCHT-000005-15,3,APKTDTD9LK539
TPCCHT-000016-20,3,APKTDTD9LK539
MPATHY-000027-0003,2,APKTDTD9LK539
ATTENTION-CHECK-3G57RS03IMQWKY4XNHY1OXCJXZA52G-1,1,A33B85TN97HQ33
MPATHY-000005-0002,4,A33B85TN97HQ33
TPCCHT-000005-15,4,A33B85TN97HQ33
TPCCHT-000016-20,1,A33B85TN97HQ33
MPATHY-000027-0003,2,A33B85TN97HQ33
ATTENTION-CHECK-3G57RS03IMQWKY4XNHY1OXCJXZA52G-1,4,AY3W2L53R7EL3
MPATHY-000005-0002,4,AY3W2L53R7EL3
TPCCHT-000005-15,4,AY3W2L53R7EL3
TPCCHT-000016-20,4,AY3W2L53R7EL3
MPATHY-000027-0003,4,AY3W2L53R7EL3
ATTENTION-CHECK-3G57RS03IMQWKY4XNHY1OXCJXZA52G-1,3,A1NUW3AISE7RZC
MPATHY-000005-0002,2,A1NUW3AISE7RZC
TPCCHT-000005-15,3,A1NUW3AISE7RZC
TPCCHT-000016-20,3,A1NUW3AISE7RZC
MPATHY-000027-0003,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3G57RS03IMQWKY4XNHY1OXCJXZA52G-1,2,AHYMROQDBR2G4
MPATHY-000005-0002,2,AHYMROQDBR2G4
TPCCHT-000005-15,2,AHYMROQDBR2G4
TPCCHT-000016-20,3,AHYMROQDBR2G4
MPATHY-000027-0003,2,AHYMROQDBR2G4
TPCCHT-000019-15,4,ACJ6NSCIWMUZI
ATTENTION-CHECK-3LCXHSGDMYRPLGEOSX6AJ9V08M8EST-2,1,ACJ6NSCIWMUZI
TPCCHT-000012-2,4,ACJ6NSCIWMUZI
MPATHY-000072-0002,4,ACJ6NSCIWMUZI
TPCCHT-000002-11,4,ACJ6NSCIWMUZI
TPCCHT-000019-15,4,A217EABA3OH0KL
ATTENTION-CHECK-3LCXHSGDMYRPLGEOSX6AJ9V08M8EST-2,1,A217EABA3OH0KL
TPCCHT-000012-2,4,A217EABA3OH0KL
MPATHY-000072-0002,4,A217EABA3OH0KL
TPCCHT-000002-11,4,A217EABA3OH0KL
TPCCHT-000019-15,4,A1GT4NK0VO5RFQ
ATTENTION-CHECK-3LCXHSGDMYRPLGEOSX6AJ9V08M8EST-2,1,A1GT4NK0VO5RFQ
TPCCHT-000012-2,4,A1GT4NK0VO5RFQ
MPATHY-000072-0002,4,A1GT4NK0VO5RFQ
TPCCHT-000002-11,4,A1GT4NK0VO5RFQ
TPCCHT-000019-15,4,A2K3RY63E2Y45R
ATTENTION-CHECK-3LCXHSGDMYRPLGEOSX6AJ9V08M8EST-2,1,A2K3RY63E2Y45R
TPCCHT-000012-2,4,A2K3RY63E2Y45R
MPATHY-000072-0002,3,A2K3RY63E2Y45R
TPCCHT-000002-11,1,A2K3RY63E2Y45R
TPCCHT-000019-15,4,A33B85TN97HQ33
ATTENTION-CHECK-3LCXHSGDMYRPLGEOSX6AJ9V08M8EST-2,4,A33B85TN97HQ33
TPCCHT-000012-2,4,A33B85TN97HQ33
MPATHY-000072-0002,4,A33B85TN97HQ33
TPCCHT-000002-11,4,A33B85TN97HQ33
MPATHY-000065-0003,3,A27JAFZOVGB4HO
MPATHY-000108-0002,4,A27JAFZOVGB4HO
ATTENTION-CHECK-3K2CEDRADGMOC4JGYVZJ6MWVJ7DMTF-3,3,A27JAFZOVGB4HO
TPCCHT-000004-2,2,A27JAFZOVGB4HO
TPCCHT-000006-19,2,A27JAFZOVGB4HO
MPATHY-000065-0003,4,AU26PZZBE7NKF
MPATHY-000108-0002,1,AU26PZZBE7NKF
ATTENTION-CHECK-3K2CEDRADGMOC4JGYVZJ6MWVJ7DMTF-3,1,AU26PZZBE7NKF
TPCCHT-000004-2,1,AU26PZZBE7NKF
TPCCHT-000006-19,4,AU26PZZBE7NKF
MPATHY-000065-0003,3,A1MS8GKOJWXZ0R
MPATHY-000108-0002,2,A1MS8GKOJWXZ0R
ATTENTION-CHECK-3K2CEDRADGMOC4JGYVZJ6MWVJ7DMTF-3,3,A1MS8GKOJWXZ0R
TPCCHT-000004-2,4,A1MS8GKOJWXZ0R
TPCCHT-000006-19,2,A1MS8GKOJWXZ0R
MPATHY-000065-0003,4,A11YEGD0RQ9AF9
MPATHY-000108-0002,2,A11YEGD0RQ9AF9
ATTENTION-CHECK-3K2CEDRADGMOC4JGYVZJ6MWVJ7DMTF-3,4,A11YEGD0RQ9AF9
TPCCHT-000004-2,3,A11YEGD0RQ9AF9
TPCCHT-000006-19,4,A11YEGD0RQ9AF9
MPATHY-000065-0003,1,AU75DIKTVX5GP
MPATHY-000108-0002,3,AU75DIKTVX5GP
ATTENTION-CHECK-3K2CEDRADGMOC4JGYVZJ6MWVJ7DMTF-3,2,AU75DIKTVX5GP
TPCCHT-000004-2,1,AU75DIKTVX5GP
TPCCHT-000006-19,4,AU75DIKTVX5GP
MPATHY-000056-0002,4,A11YEGD0RQ9AF9
TPCCHT-000007-3,3,A11YEGD0RQ9AF9
TPCCHT-000004-18,4,A11YEGD0RQ9AF9
MPATHY-000027-0004,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3FDWKV9VDSN3CHY5Y0PTBIIX2LKMU6-5,4,A11YEGD0RQ9AF9
MPATHY-000056-0002,4,A3914P24XPNPY3
TPCCHT-000007-3,3,A3914P24XPNPY3
TPCCHT-000004-18,2,A3914P24XPNPY3
MPATHY-000027-0004,4,A3914P24XPNPY3
ATTENTION-CHECK-3FDWKV9VDSN3CHY5Y0PTBIIX2LKMU6-5,1,A3914P24XPNPY3
MPATHY-000056-0002,4,A18NEZYV3S41DJ
TPCCHT-000007-3,2,A18NEZYV3S41DJ
TPCCHT-000004-18,2,A18NEZYV3S41DJ
MPATHY-000027-0004,2,A18NEZYV3S41DJ
ATTENTION-CHECK-3FDWKV9VDSN3CHY5Y0PTBIIX2LKMU6-5,2,A18NEZYV3S41DJ
MPATHY-000056-0002,4,A18T9V3QVDOGCY
TPCCHT-000007-3,4,A18T9V3QVDOGCY
TPCCHT-000004-18,4,A18T9V3QVDOGCY
MPATHY-000027-0004,4,A18T9V3QVDOGCY
ATTENTION-CHECK-3FDWKV9VDSN3CHY5Y0PTBIIX2LKMU6-5,1,A18T9V3QVDOGCY
MPATHY-000056-0002,3,A1NUW3AISE7RZC
TPCCHT-000007-3,3,A1NUW3AISE7RZC
TPCCHT-000004-18,2,A1NUW3AISE7RZC
MPATHY-000027-0004,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3FDWKV9VDSN3CHY5Y0PTBIIX2LKMU6-5,3,A1NUW3AISE7RZC
MPATHY-000120-0002,4,A11YEGD0RQ9AF9
TPCCHT-000018-8,2,A11YEGD0RQ9AF9
TPCCHT-000003-7,4,A11YEGD0RQ9AF9
TPCCHT-000020-5,3,A11YEGD0RQ9AF9
TPCCHT-000013-11,4,A11YEGD0RQ9AF9
MPATHY-000120-0002,4,A2BAIRVKSX5AFP
TPCCHT-000018-8,4,A2BAIRVKSX5AFP
TPCCHT-000003-7,1,A2BAIRVKSX5AFP
TPCCHT-000020-5,4,A2BAIRVKSX5AFP
TPCCHT-000013-11,4,A2BAIRVKSX5AFP
MPATHY-000120-0002,4,A33B85TN97HQ33
TPCCHT-000018-8,4,A33B85TN97HQ33
TPCCHT-000003-7,1,A33B85TN97HQ33
TPCCHT-000020-5,1,A33B85TN97HQ33
TPCCHT-000013-11,4,A33B85TN97HQ33
MPATHY-000120-0002,4,A1GT4NK0VO5RFQ
TPCCHT-000018-8,4,A1GT4NK0VO5RFQ
TPCCHT-000003-7,1,A1GT4NK0VO5RFQ
TPCCHT-000020-5,3,A1GT4NK0VO5RFQ
TPCCHT-000013-11,4,A1GT4NK0VO5RFQ
MPATHY-000120-0002,4,A1HBZQTYFRGCRG
TPCCHT-000018-8,4,A1HBZQTYFRGCRG
TPCCHT-000003-7,1,A1HBZQTYFRGCRG
TPCCHT-000020-5,3,A1HBZQTYFRGCRG
TPCCHT-000013-11,3,A1HBZQTYFRGCRG
TPCCHT-000009-5,2,A15UFSHE8SLJXR
MPATHY-000037-0002,4,A15UFSHE8SLJXR
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-3,4,A15UFSHE8SLJXR
MPATHY-000053-0003,2,A15UFSHE8SLJXR
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-5,3,A15UFSHE8SLJXR
TPCCHT-000009-5,2,A2BAIRVKSX5AFP
MPATHY-000037-0002,4,A2BAIRVKSX5AFP
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-3,4,A2BAIRVKSX5AFP
MPATHY-000053-0003,4,A2BAIRVKSX5AFP
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-5,1,A2BAIRVKSX5AFP
TPCCHT-000009-5,4,A11YEGD0RQ9AF9
MPATHY-000037-0002,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-3,4,A11YEGD0RQ9AF9
MPATHY-000053-0003,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-5,4,A11YEGD0RQ9AF9
TPCCHT-000009-5,2,A1HBZQTYFRGCRG
MPATHY-000037-0002,4,A1HBZQTYFRGCRG
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-3,3,A1HBZQTYFRGCRG
MPATHY-000053-0003,4,A1HBZQTYFRGCRG
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-5,3,A1HBZQTYFRGCRG
TPCCHT-000009-5,4,A3PRQ2GSU42718
MPATHY-000037-0002,4,A3PRQ2GSU42718
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-3,4,A3PRQ2GSU42718
MPATHY-000053-0003,4,A3PRQ2GSU42718
ATTENTION-CHECK-3H781YYV7Y3Q0GR3HXB0TERMA5METI-5,2,A3PRQ2GSU42718
MPATHY-000029-0004,1,A1TARNH07A75CG
TPCCHT-000007-10,4,A1TARNH07A75CG
MPATHY-000096-0003,4,A1TARNH07A75CG
MPATHY-000037-0003,1,A1TARNH07A75CG
TPCCHT-000006-10,4,A1TARNH07A75CG
MPATHY-000029-0004,1,A12ATVBE1I4567
TPCCHT-000007-10,4,A12ATVBE1I4567
MPATHY-000096-0003,4,A12ATVBE1I4567
MPATHY-000037-0003,4,A12ATVBE1I4567
TPCCHT-000006-10,3,A12ATVBE1I4567
MPATHY-000029-0004,1,A2HDDHOOCUCN9P
TPCCHT-000007-10,4,A2HDDHOOCUCN9P
MPATHY-000096-0003,4,A2HDDHOOCUCN9P
MPATHY-000037-0003,1,A2HDDHOOCUCN9P
TPCCHT-000006-10,4,A2HDDHOOCUCN9P
MPATHY-000029-0004,4,A11YEGD0RQ9AF9
TPCCHT-000007-10,3,A11YEGD0RQ9AF9
MPATHY-000096-0003,4,A11YEGD0RQ9AF9
MPATHY-000037-0003,3,A11YEGD0RQ9AF9
TPCCHT-000006-10,2,A11YEGD0RQ9AF9
MPATHY-000029-0004,1,A1WVLHV6KWWJDA
TPCCHT-000007-10,3,A1WVLHV6KWWJDA
MPATHY-000096-0003,4,A1WVLHV6KWWJDA
MPATHY-000037-0003,1,A1WVLHV6KWWJDA
TPCCHT-000006-10,3,A1WVLHV6KWWJDA
TPCCHT-000007-16,3,A1GV1WGA3W6CLG
TPCCHT-000022-10,2,A1GV1WGA3W6CLG
ATTENTION-CHECK-31MBOZ6PBTCNK5ZKCX3EHZH2VGNCLK-3,1,A1GV1WGA3W6CLG
MPATHY-000025-0002,1,A1GV1WGA3W6CLG
MPATHY-000094-0003,2,A1GV1WGA3W6CLG
TPCCHT-000007-16,4,A3PRQ2GSU42718
TPCCHT-000022-10,4,A3PRQ2GSU42718
ATTENTION-CHECK-31MBOZ6PBTCNK5ZKCX3EHZH2VGNCLK-3,1,A3PRQ2GSU42718
MPATHY-000025-0002,1,A3PRQ2GSU42718
MPATHY-000094-0003,4,A3PRQ2GSU42718
TPCCHT-000007-16,3,A33XXH6Q66EH34
TPCCHT-000022-10,2,A33XXH6Q66EH34
ATTENTION-CHECK-31MBOZ6PBTCNK5ZKCX3EHZH2VGNCLK-3,1,A33XXH6Q66EH34
MPATHY-000025-0002,1,A33XXH6Q66EH34
MPATHY-000094-0003,4,A33XXH6Q66EH34
TPCCHT-000007-16,4,A2K3RY63E2Y45R
TPCCHT-000022-10,4,A2K3RY63E2Y45R
ATTENTION-CHECK-31MBOZ6PBTCNK5ZKCX3EHZH2VGNCLK-3,1,A2K3RY63E2Y45R
MPATHY-000025-0002,1,A2K3RY63E2Y45R
MPATHY-000094-0003,4,A2K3RY63E2Y45R
TPCCHT-000007-16,4,A33B85TN97HQ33
TPCCHT-000022-10,4,A33B85TN97HQ33
ATTENTION-CHECK-31MBOZ6PBTCNK5ZKCX3EHZH2VGNCLK-3,1,A33B85TN97HQ33
MPATHY-000025-0002,1,A33B85TN97HQ33
MPATHY-000094-0003,4,A33B85TN97HQ33
TPCCHT-000007-6,2,A11YEGD0RQ9AF9
TPCCHT-000003-2,4,A11YEGD0RQ9AF9
ATTENTION-CHECK-3K3IX1W4TBCPIBHKKB0USL0Y0N3APE-3,4,A11YEGD0RQ9AF9
MPATHY-000002-0005,3,A11YEGD0RQ9AF9
TPCCHT-000019-8,4,A11YEGD0RQ9AF9
TPCCHT-000007-6,4,A18T9V3QVDOGCY
TPCCHT-000003-2,1,A18T9V3QVDOGCY
ATTENTION-CHECK-3K3IX1W4TBCPIBHKKB0USL0Y0N3APE-3,1,A18T9V3QVDOGCY
MPATHY-000002-0005,4,A18T9V3QVDOGCY
TPCCHT-000019-8,1,A18T9V3QVDOGCY
TPCCHT-000007-6,4,A2K3RY63E2Y45R
TPCCHT-000003-2,1,A2K3RY63E2Y45R
ATTENTION-CHECK-3K3IX1W4TBCPIBHKKB0USL0Y0N3APE-3,1,A2K3RY63E2Y45R
MPATHY-000002-0005,4,A2K3RY63E2Y45R
TPCCHT-000019-8,1,A2K3RY63E2Y45R
TPCCHT-000007-6,4,A33B85TN97HQ33
TPCCHT-000003-2,1,A33B85TN97HQ33
ATTENTION-CHECK-3K3IX1W4TBCPIBHKKB0USL0Y0N3APE-3,1,A33B85TN97HQ33
MPATHY-000002-0005,4,A33B85TN97HQ33
TPCCHT-000019-8,1,A33B85TN97HQ33
TPCCHT-000007-6,1,A1NUW3AISE7RZC
TPCCHT-000003-2,2,A1NUW3AISE7RZC
ATTENTION-CHECK-3K3IX1W4TBCPIBHKKB0USL0Y0N3APE-3,1,A1NUW3AISE7RZC
MPATHY-000002-0005,3,A1NUW3AISE7RZC
TPCCHT-000019-8,2,A1NUW3AISE7RZC
MPATHY-000002-0004,1,A2BAIRVKSX5AFP
MPATHY-000028-0004,4,A2BAIRVKSX5AFP
ATTENTION-CHECK-3QX22DUVPT23PWN53QZY74KGGSTMVV-3,1,A2BAIRVKSX5AFP
MPATHY-000060-0003,1,A2BAIRVKSX5AFP
TPCCHT-000018-15,1,A2BAIRVKSX5AFP
MPATHY-000002-0004,1,A3914P24XPNPY3
MPATHY-000028-0004,3,A3914P24XPNPY3
ATTENTION-CHECK-3QX22DUVPT23PWN53QZY74KGGSTMVV-3,1,A3914P24XPNPY3
MPATHY-000060-0003,1,A3914P24XPNPY3
TPCCHT-000018-15,2,A3914P24XPNPY3
MPATHY-000002-0004,4,A33B85TN97HQ33
MPATHY-000028-0004,4,A33B85TN97HQ33
ATTENTION-CHECK-3QX22DUVPT23PWN53QZY74KGGSTMVV-3,1,A33B85TN97HQ33
MPATHY-000060-0003,3,A33B85TN97HQ33
TPCCHT-000018-15,1,A33B85TN97HQ33
MPATHY-000002-0004,2,A2QSQ6IAQCF3GW
MPATHY-000028-0004,3,A2QSQ6IAQCF3GW
ATTENTION-CHECK-3QX22DUVPT23PWN53QZY74KGGSTMVV-3,1,A2QSQ6IAQCF3GW
MPATHY-000060-0003,3,A2QSQ6IAQCF3GW
TPCCHT-000018-15,3,A2QSQ6IAQCF3GW
MPATHY-000002-0004,1,A1GT4NK0VO5RFQ
MPATHY-000028-0004,3,A1GT4NK0VO5RFQ
ATTENTION-CHECK-3QX22DUVPT23PWN53QZY74KGGSTMVV-3,1,A1GT4NK0VO5RFQ
MPATHY-000060-0003,1,A1GT4NK0VO5RFQ
TPCCHT-000018-15,1,A1GT4NK0VO5RFQ
TPCCHT-000021-19,1,ABNWVFVHVJS3D
MPATHY-000011-0002,1,ABNWVFVHVJS3D
TPCCHT-000011-20,3,ABNWVFVHVJS3D
TPCCHT-000019-10,2,ABNWVFVHVJS3D
TPCCHT-000020-22,2,ABNWVFVHVJS3D
TPCCHT-000021-19,4,A11YEGD0RQ9AF9
MPATHY-000011-0002,3,A11YEGD0RQ9AF9
TPCCHT-000011-20,3,A11YEGD0RQ9AF9
TPCCHT-000019-10,4,A11YEGD0RQ9AF9
TPCCHT-000020-22,3,A11YEGD0RQ9AF9
TPCCHT-000021-19,1,A18T9V3QVDOGCY
MPATHY-000011-0002,3,A18T9V3QVDOGCY
TPCCHT-000011-20,2,A18T9V3QVDOGCY
TPCCHT-000019-10,2,A18T9V3QVDOGCY
TPCCHT-000020-22,4,A18T9V3QVDOGCY
TPCCHT-000021-19,1,A3PRQ2GSU42718
MPATHY-000011-0002,4,A3PRQ2GSU42718
TPCCHT-000011-20,4,A3PRQ2GSU42718
TPCCHT-000019-10,2,A3PRQ2GSU42718
TPCCHT-000020-22,4,A3PRQ2GSU42718
TPCCHT-000021-19,1,APKTDTD9LK539
MPATHY-000011-0002,3,APKTDTD9LK539
TPCCHT-000011-20,2,APKTDTD9LK539
TPCCHT-000019-10,2,APKTDTD9LK539
TPCCHT-000020-22,4,APKTDTD9LK539
ATTENTION-CHECK-3CIS7GGG7A450T6SH21AYADOTJTEU9-1,2,A11YEGD0RQ9AF9
MPATHY-000085-0002,4,A11YEGD0RQ9AF9
TPCCHT-000009-16,3,A11YEGD0RQ9AF9
TPCCHT-000014-4,4,A11YEGD0RQ9AF9
MPATHY-000121-0003,3,A11YEGD0RQ9AF9
ATTENTION-CHECK-3CIS7GGG7A450T6SH21AYADOTJTEU9-1,1,A1GT4NK0VO5RFQ
MPATHY-000085-0002,1,A1GT4NK0VO5RFQ
TPCCHT-000009-16,4,A1GT4NK0VO5RFQ
TPCCHT-000014-4,4,A1GT4NK0VO5RFQ
MPATHY-000121-0003,4,A1GT4NK0VO5RFQ
ATTENTION-CHECK-3CIS7GGG7A450T6SH21AYADOTJTEU9-1,1,A2K3RY63E2Y45R
MPATHY-000085-0002,1,A2K3RY63E2Y45R
TPCCHT-000009-16,4,A2K3RY63E2Y45R
TPCCHT-000014-4,4,A2K3RY63E2Y45R
MPATHY-000121-0003,4,A2K3RY63E2Y45R
ATTENTION-CHECK-3CIS7GGG7A450T6SH21AYADOTJTEU9-1,1,A33B85TN97HQ33
MPATHY-000085-0002,1,A33B85TN97HQ33
TPCCHT-000009-16,4,A33B85TN97HQ33
TPCCHT-000014-4,4,A33B85TN97HQ33
MPATHY-000121-0003,4,A33B85TN97HQ33
ATTENTION-CHECK-3CIS7GGG7A450T6SH21AYADOTJTEU9-1,3,A1NUW3AISE7RZC
MPATHY-000085-0002,4,A1NUW3AISE7RZC
TPCCHT-000009-16,3,A1NUW3AISE7RZC
TPCCHT-000014-4,4,A1NUW3AISE7RZC
MPATHY-000121-0003,3,A1NUW3AISE7RZC
TPCCHT-000000-5,4,AU26PZZBE7NKF
MPATHY-000023-0002,4,AU26PZZBE7NKF
MPATHY-000050-0005,4,AU26PZZBE7NKF
ATTENTION-CHECK-3O2Y2UIUDVFJ3B1CIZHEA5PQ3TAKF0-4,1,AU26PZZBE7NKF
MPATHY-000088-0002,4,AU26PZZBE7NKF
TPCCHT-000000-5,3,A2M9K08I66YIZ3
MPATHY-000023-0002,2,A2M9K08I66YIZ3
MPATHY-000050-0005,2,A2M9K08I66YIZ3
ATTENTION-CHECK-3O2Y2UIUDVFJ3B1CIZHEA5PQ3TAKF0-4,3,A2M9K08I66YIZ3
MPATHY-000088-0002,2,A2M9K08I66YIZ3
TPCCHT-000000-5,4,AW55OQ3IYZDET
MPATHY-000023-0002,4,AW55OQ3IYZDET
MPATHY-000050-0005,4,AW55OQ3IYZDET
ATTENTION-CHECK-3O2Y2UIUDVFJ3B1CIZHEA5PQ3TAKF0-4,1,AW55OQ3IYZDET
MPATHY-000088-0002,4,AW55OQ3IYZDET
TPCCHT-000000-5,4,A2K3RY63E2Y45R
MPATHY-000023-0002,4,A2K3RY63E2Y45R
MPATHY-000050-0005,4,A2K3RY63E2Y45R
ATTENTION-CHECK-3O2Y2UIUDVFJ3B1CIZHEA5PQ3TAKF0-4,1,A2K3RY63E2Y45R
MPATHY-000088-0002,3,A2K3RY63E2Y45R
TPCCHT-000000-5,4,A1NUW3AISE7RZC
MPATHY-000023-0002,3,A1NUW3AISE7RZC
MPATHY-000050-0005,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3O2Y2UIUDVFJ3B1CIZHEA5PQ3TAKF0-4,3,A1NUW3AISE7RZC
MPATHY-000088-0002,2,A1NUW3AISE7RZC
TPCCHT-000000-16,1,A2BAIRVKSX5AFP
ATTENTION-CHECK-3YD0MU1ND7M0C5DKOP6DSZ9D0TX7A4-2,1,A2BAIRVKSX5AFP
TPCCHT-000009-33,1,A2BAIRVKSX5AFP
MPATHY-000022-0004,4,A2BAIRVKSX5AFP
TPCCHT-000000-8,1,A2BAIRVKSX5AFP
TPCCHT-000000-16,3,A2QSQ6IAQCF3GW
ATTENTION-CHECK-3YD0MU1ND7M0C5DKOP6DSZ9D0TX7A4-2,4,A2QSQ6IAQCF3GW
TPCCHT-000009-33,3,A2QSQ6IAQCF3GW
MPATHY-000022-0004,3,A2QSQ6IAQCF3GW
TPCCHT-000000-8,1,A2QSQ6IAQCF3GW
TPCCHT-000000-16,2,A1GT4NK0VO5RFQ
ATTENTION-CHECK-3YD0MU1ND7M0C5DKOP6DSZ9D0TX7A4-2,1,A1GT4NK0VO5RFQ
TPCCHT-000009-33,3,A1GT4NK0VO5RFQ
MPATHY-000022-0004,4,A1GT4NK0VO5RFQ
TPCCHT-000000-8,1,A1GT4NK0VO5RFQ
TPCCHT-000000-16,1,A2K3RY63E2Y45R
ATTENTION-CHECK-3YD0MU1ND7M0C5DKOP6DSZ9D0TX7A4-2,1,A2K3RY63E2Y45R
TPCCHT-000009-33,1,A2K3RY63E2Y45R
MPATHY-000022-0004,4,A2K3RY63E2Y45R
TPCCHT-000000-8,1,A2K3RY63E2Y45R
TPCCHT-000000-16,3,A1NUW3AISE7RZC
ATTENTION-CHECK-3YD0MU1ND7M0C5DKOP6DSZ9D0TX7A4-2,2,A1NUW3AISE7RZC
TPCCHT-000009-33,3,A1NUW3AISE7RZC
MPATHY-000022-0004,3,A1NUW3AISE7RZC
TPCCHT-000000-8,3,A1NUW3AISE7RZC
TPCCHT-000022-19,4,AU26PZZBE7NKF
TPCCHT-000021-12,2,AU26PZZBE7NKF
TPCCHT-000008-12,1,AU26PZZBE7NKF
ATTENTION-CHECK-3KWGG5KP7ON7QNH5C94THCWRVLDCMM-4,2,AU26PZZBE7NKF
TPCCHT-000016-6,4,AU26PZZBE7NKF
TPCCHT-000022-19,2,A34E0R5PWXBGI4
TPCCHT-000021-12,2,A34E0R5PWXBGI4
TPCCHT-000008-12,3,A34E0R5PWXBGI4
ATTENTION-CHECK-3KWGG5KP7ON7QNH5C94THCWRVLDCMM-4,2,A34E0R5PWXBGI4
TPCCHT-000016-6,2,A34E0R5PWXBGI4
TPCCHT-000022-19,2,AHYMROQDBR2G4
TPCCHT-000021-12,2,AHYMROQDBR2G4
TPCCHT-000008-12,1,AHYMROQDBR2G4
ATTENTION-CHECK-3KWGG5KP7ON7QNH5C94THCWRVLDCMM-4,2,AHYMROQDBR2G4
TPCCHT-000016-6,1,AHYMROQDBR2G4
TPCCHT-000022-19,4,A33B85TN97HQ33
TPCCHT-000021-12,4,A33B85TN97HQ33
TPCCHT-000008-12,1,A33B85TN97HQ33
